year,plot,block,quad,species,rel.cov,lat.name
2012,CT,1,8,Car big,0.0167,Carex Bigelowii
2012,F2,1,1,Car big,0.0455,Carex Bigelowii
2012,F2,1,2,Car big,0.0526,Carex Bigelowii
2012,F2,1,3,Car big,0.048,Carex Bigelowii
2012,F2,1,4,Car big,0.0492,Carex Bigelowii
2012,F2,1,5,Car big,0.0385,Carex Bigelowii
2012,F2,1,6,Car big,0.0385,Carex Bigelowii
2012,F2,1,7,Car big,0.1224,Carex Bigelowii
2012,F2,1,8,Car big,0.0174,Carex Bigelowii
2012,F5,1,1,Car big,0.0517,Carex Bigelowii
2012,F5,1,2,Car big,0.0208,Carex Bigelowii
2012,F5,1,3,Car big,0.0079,Carex Bigelowii
2012,F5,1,4,Car big,0.0625,Carex Bigelowii
2012,F5,1,5,Car big,0.1682,Carex Bigelowii
2012,F5,1,6,Car big,0.0833,Carex Bigelowii
2012,F5,1,7,Car big,0.1034,Carex Bigelowii
2012,F5,1,8,Car big,0.0388,Carex Bigelowii
2012,F10,1,4,Car big,0.011,Carex Bigelowii
2012,F10,1,5,Car big,0.0576,Carex Bigelowii
2012,F10,1,6,Car big,0.0423,Carex Bigelowii
2012,F10,1,7,Car big,0.12,Carex Bigelowii
2012,F10,1,8,Car big,0.0635,Carex Bigelowii
2012,CT,2,1,Car big,0.0276,Carex Bigelowii
2012,CT,2,2,Car big,0.0552,Carex Bigelowii
2012,CT,2,3,Car big,0.0576,Carex Bigelowii
2012,CT,2,4,Car big,0.0349,Carex Bigelowii
2012,CT,2,5,Car big,0.068,Carex Bigelowii
2012,CT,2,6,Car big,0.0348,Carex Bigelowii
2012,CT,2,7,Car big,0.0704,Carex Bigelowii
2012,CT,2,8,Car big,0.0165,Carex Bigelowii
2012,F2,2,1,Car big,0.0321,Carex Bigelowii
2012,F2,2,2,Car big,0.012,Carex Bigelowii
2012,F2,2,3,Car big,0.0769,Carex Bigelowii
2012,F2,2,4,Car big,0.0217,Carex Bigelowii
2012,F2,2,5,Car big,0.0065,Carex Bigelowii
2012,F2,2,6,Car big,0.0119,Carex Bigelowii
2012,F2,2,7,Car big,0.0116,Carex Bigelowii
2012,F2,2,8,Car big,0.0061,Carex Bigelowii
2012,F5,2,1,Car big,0.0458,Carex Bigelowii
2012,F5,2,2,Car big,0.0448,Carex Bigelowii
2012,F5,2,3,Car big,0.0167,Carex Bigelowii
2012,F5,2,4,Car big,0.0685,Carex Bigelowii
2012,F5,2,5,Car big,0.0709,Carex Bigelowii
2012,F5,2,6,Car big,0.0265,Carex Bigelowii
2012,F5,2,7,Car big,0.0826,Carex Bigelowii
2012,F5,2,8,Car big,0.0429,Carex Bigelowii
2012,F10,2,1,Car big,0.0109,Carex Bigelowii
2012,CT,3,1,Car big,0.0645,Carex Bigelowii
2012,CT,3,2,Car big,0.0759,Carex Bigelowii
2012,CT,3,3,Car big,0.0556,Carex Bigelowii
2012,CT,3,4,Car big,0.0412,Carex Bigelowii
2012,CT,3,5,Car big,0.1081,Carex Bigelowii
2012,CT,3,6,Car big,0.1143,Carex Bigelowii
2012,CT,3,7,Car big,0.1667,Carex Bigelowii
2012,CT,3,8,Car big,0.0833,Carex Bigelowii
2012,F2,3,1,Car big,0.1345,Carex Bigelowii
2012,F2,3,2,Car big,0.0863,Carex Bigelowii
2012,F2,3,3,Car big,0.032,Carex Bigelowii
2012,F2,3,4,Car big,0.0288,Carex Bigelowii
2012,F2,3,6,Car big,0.0568,Carex Bigelowii
2012,F2,3,7,Car big,0.0258,Carex Bigelowii
2012,F2,3,8,Car big,0.0335,Carex Bigelowii
2012,F5,3,1,Car big,0.0152,Carex Bigelowii
2012,F5,3,2,Car big,0.0084,Carex Bigelowii
2012,F5,3,3,Car big,0.0185,Carex Bigelowii
2012,F5,3,4,Car big,0.0108,Carex Bigelowii
2012,F5,3,5,Car big,0.0078,Carex Bigelowii
2012,F5,3,6,Car big,0.0678,Carex Bigelowii
2012,F5,3,7,Car big,0.0094,Carex Bigelowii
2012,F5,3,8,Car big,0.018,Carex Bigelowii
2012,F10,3,1,Car big,0.0102,Carex Bigelowii
2012,F10,3,2,Car big,0.0078,Carex Bigelowii
2012,F10,3,5,Car big,0.0104,Carex Bigelowii
2012,F10,3,6,Car big,0.0094,Carex Bigelowii
2013,CT,1,2,Car big,0.0071,Carex Bigelowii
2013,CT,1,3,Car big,0.0141,Carex Bigelowii
2013,CT,1,4,Car big,0.0133,Carex Bigelowii
2013,CT,1,5,Car big,0.0198,Carex Bigelowii
2013,CT,1,6,Car big,0.0136,Carex Bigelowii
2013,CT,1,7,Car big,0.0163,Carex Bigelowii
2013,CT,1,8,Car big,0.0092,Carex Bigelowii
2013,F2,1,1,Car big,0.0124,Carex Bigelowii
2013,F2,1,2,Car big,0.0476,Carex Bigelowii
2013,F2,1,3,Car big,0.0133,Carex Bigelowii
2013,F2,1,4,Car big,0.1,Carex Bigelowii
2013,F2,1,5,Car big,0.0142,Carex Bigelowii
2013,F2,1,6,Car big,0.0052,Carex Bigelowii
2013,F2,1,7,Car big,0.0253,Carex Bigelowii
2013,F2,1,8,Car big,0.0353,Carex Bigelowii
2013,F5,1,1,Car big,0.7207,Carex Bigelowii
2013,F5,1,3,Car big,0.0186,Carex Bigelowii
2013,F5,1,5,Car big,0.1678,Carex Bigelowii
2013,F5,1,6,Car big,0.0452,Carex Bigelowii
2013,F5,1,7,Car big,0.08,Carex Bigelowii
2013,F10,1,1,Car big,0.0077,Carex Bigelowii
2013,F10,1,4,Car big,0.0278,Carex Bigelowii
2013,F10,1,5,Car big,0.062,Carex Bigelowii
2013,F10,1,6,Car big,0.0282,Carex Bigelowii
2013,F10,1,7,Car big,0.0698,Carex Bigelowii
2013,F10,1,8,Car big,0.011,Carex Bigelowii
2013,CT,2,2,Car big,0.0132,Carex Bigelowii
2013,CT,2,3,Car big,0.0085,Carex Bigelowii
2013,CT,2,4,Car big,0.0116,Carex Bigelowii
2013,CT,2,5,Car big,0.0268,Carex Bigelowii
2013,CT,2,6,Car big,0.0392,Carex Bigelowii
2013,CT,2,7,Car big,0.0594,Carex Bigelowii
2013,CT,2,8,Car big,0.0053,Carex Bigelowii
2013,F2,2,1,Car big,0.0128,Carex Bigelowii
2013,F2,2,2,Car big,0.006,Carex Bigelowii
2013,F2,2,3,Car big,0.0244,Carex Bigelowii
2013,F2,2,4,Car big,0.0124,Carex Bigelowii
2013,F2,2,5,Car big,0.0052,Carex Bigelowii
2013,F2,2,7,Car big,0.0064,Carex Bigelowii
2013,F2,2,8,Car big,0.0588,Carex Bigelowii
2013,F5,2,1,Car big,0.0976,Carex Bigelowii
2013,F5,2,2,Car big,0.0825,Carex Bigelowii
2013,F5,2,3,Car big,0.0061,Carex Bigelowii
2013,F5,2,4,Car big,0.0261,Carex Bigelowii
2013,F5,2,5,Car big,0.0256,Carex Bigelowii
2013,F5,2,6,Car big,0.0131,Carex Bigelowii
2013,F5,2,7,Car big,0.0315,Carex Bigelowii
2013,F5,2,8,Car big,0.0073,Carex Bigelowii
2013,F10,2,1,Car big,0.0267,Carex Bigelowii
2013,F10,2,2,Car big,0.0069,Carex Bigelowii
2013,F10,2,3,Car big,0.0137,Carex Bigelowii
2013,CT,3,1,Car big,0.02,Carex Bigelowii
2013,CT,3,3,Car big,0.0143,Carex Bigelowii
2013,CT,3,4,Car big,0.0196,Carex Bigelowii
2013,CT,3,5,Car big,0.0108,Carex Bigelowii
2013,CT,3,6,Car big,0.0536,Carex Bigelowii
2013,CT,3,7,Car big,0.0684,Carex Bigelowii
2013,CT,3,8,Car big,0.1296,Carex Bigelowii
2013,F2,3,1,Car big,0.0241,Carex Bigelowii
2013,F2,3,2,Car big,0.0615,Carex Bigelowii
2013,F2,3,3,Car big,0.0321,Carex Bigelowii
2013,F2,3,4,Car big,0.0127,Carex Bigelowii
2013,F2,3,5,Car big,0.0068,Carex Bigelowii
2013,F2,3,6,Car big,0.0137,Carex Bigelowii
2013,F5,3,5,Car big,0.0086,Carex Bigelowii
2013,F5,3,6,Car big,0.0129,Carex Bigelowii
2013,F10,3,1,Car big,0.0448,Carex Bigelowii
2013,F10,3,3,Car big,0.0093,Carex Bigelowii
2013,F10,3,5,Car big,0.0129,Carex Bigelowii
2014,CT,1,1,Car big,0.0051,Carex Bigelowii
2014,CT,1,2,Car big,0.028,Carex Bigelowii
2014,CT,1,3,Car big,0.0388,Carex Bigelowii
2014,CT,1,4,Car big,0.0314,Carex Bigelowii
2014,CT,1,5,Car big,0.0432,Carex Bigelowii
2014,CT,1,6,Car big,0.0288,Carex Bigelowii
2014,CT,1,7,Car big,0.0324,Carex Bigelowii
2014,CT,1,8,Car big,0.0219,Carex Bigelowii
2014,F2,1,1,Car big,0.0207,Carex Bigelowii
2014,F2,1,2,Car big,0.0612,Carex Bigelowii
2014,F2,1,3,Car big,0.0311,Carex Bigelowii
2014,F2,1,4,Car big,0.0302,Carex Bigelowii
2014,F2,1,5,Car big,0.0274,Carex Bigelowii
2014,F2,1,6,Car big,0.043,Carex Bigelowii
2014,F2,1,7,Car big,0.2041,Carex Bigelowii
2014,F2,1,8,Car big,0.0317,Carex Bigelowii
2014,F5,1,1,Car big,0.029,Carex Bigelowii
2014,F5,1,2,Car big,0.0044,Carex Bigelowii
2014,F5,1,3,Car big,0.019,Carex Bigelowii
2014,F5,1,4,Car big,0.1641,Carex Bigelowii
2014,F5,1,5,Car big,0.0727,Carex Bigelowii
2014,F5,1,6,Car big,0.2691,Carex Bigelowii
2014,F5,1,7,Car big,0.1798,Carex Bigelowii
2014,F5,1,8,Car big,0.0588,Carex Bigelowii
2014,F10,1,1,Car big,0.0108,Carex Bigelowii
2014,F10,1,2,Car big,0.0179,Carex Bigelowii
2014,F10,1,3,Car big,0.0449,Carex Bigelowii
2014,F10,1,4,Car big,0.0745,Carex Bigelowii
2014,F10,1,5,Car big,0.087,Carex Bigelowii
2014,F10,1,6,Car big,0.0942,Carex Bigelowii
2014,F10,1,7,Car big,0.1202,Carex Bigelowii
2014,F10,1,8,Car big,0.0303,Carex Bigelowii
2014,CT,2,1,Car big,0.0707,Carex Bigelowii
2014,CT,2,2,Car big,0.0423,Carex Bigelowii
2014,CT,2,3,Car big,0.0381,Carex Bigelowii
2014,CT,2,4,Car big,0.0625,Carex Bigelowii
2014,CT,2,5,Car big,0.0984,Carex Bigelowii
2014,CT,2,6,Car big,0.0918,Carex Bigelowii
2014,CT,2,7,Car big,0.1702,Carex Bigelowii
2014,CT,2,8,Car big,0.0498,Carex Bigelowii
2014,F2,2,1,Car big,0.0621,Carex Bigelowii
2014,F2,2,2,Car big,0.0094,Carex Bigelowii
2014,F2,2,3,Car big,0.0865,Carex Bigelowii
2014,F2,2,4,Car big,0.0396,Carex Bigelowii
2014,F2,2,5,Car big,0.0101,Carex Bigelowii
2014,F2,2,7,Car big,0.0326,Carex Bigelowii
2014,F2,2,8,Car big,0.04,Carex Bigelowii
2014,F5,2,1,Car big,0.1939,Carex Bigelowii
2014,F5,2,2,Car big,0.1224,Carex Bigelowii
2014,F5,2,3,Car big,0.11,Carex Bigelowii
2014,F5,2,4,Car big,0.1224,Carex Bigelowii
2014,F5,2,5,Car big,0.0838,Carex Bigelowii
2014,F5,2,6,Car big,0.0535,Carex Bigelowii
2014,F5,2,7,Car big,0.0804,Carex Bigelowii
2014,F5,2,8,Car big,0.0933,Carex Bigelowii
2014,F10,2,1,Car big,0.1176,Carex Bigelowii
2014,F10,2,2,Car big,0.005,Carex Bigelowii
2014,F10,2,3,Car big,0.058,Carex Bigelowii
2014,F10,2,4,Car big,0.0345,Carex Bigelowii
2014,F10,2,5,Car big,0.2195,Carex Bigelowii
2014,F10,2,6,Car big,0.1124,Carex Bigelowii
2014,F10,2,7,Car big,0.1143,Carex Bigelowii
2014,F10,2,8,Car big,0.1299,Carex Bigelowii
2014,CT,3,1,Car big,0.0619,Carex Bigelowii
2014,CT,3,2,Car big,0.2944,Carex Bigelowii
2014,CT,3,3,Car big,0.0693,Carex Bigelowii
2014,CT,3,4,Car big,0.0837,Carex Bigelowii
2014,CT,3,5,Car big,0.1393,Carex Bigelowii
2014,CT,3,6,Car big,0.1005,Carex Bigelowii
2014,CT,3,7,Car big,0.1753,Carex Bigelowii
2014,CT,3,8,Car big,0.0838,Carex Bigelowii
2014,F2,3,1,Car big,0.1297,Carex Bigelowii
2014,F2,3,2,Car big,0.0947,Carex Bigelowii
2014,F2,3,3,Car big,0.0207,Carex Bigelowii
2014,F2,3,4,Car big,0.0642,Carex Bigelowii
2014,F2,3,5,Car big,0.0402,Carex Bigelowii
2014,F2,3,6,Car big,0.0851,Carex Bigelowii
2014,F2,3,7,Car big,0.0194,Carex Bigelowii
2014,F2,3,8,Car big,0.0293,Carex Bigelowii
2014,F5,3,1,Car big,0.0291,Carex Bigelowii
2014,F5,3,2,Car big,0.0879,Carex Bigelowii
2014,F5,3,3,Car big,0.0135,Carex Bigelowii
2014,F5,3,4,Car big,0.0495,Carex Bigelowii
2014,F5,3,5,Car big,0.0942,Carex Bigelowii
2014,F5,3,6,Car big,0.0175,Carex Bigelowii
2014,F5,3,7,Car big,0.0367,Carex Bigelowii
2014,F5,3,8,Car big,0.0889,Carex Bigelowii
2014,F10,3,1,Car big,0.3187,Carex Bigelowii
2014,F10,3,2,Car big,0.1212,Carex Bigelowii
2014,F10,3,3,Car big,0.0842,Carex Bigelowii
2014,F10,3,4,Car big,0.0753,Carex Bigelowii
2014,F10,3,5,Car big,0.1333,Carex Bigelowii
2014,F10,3,6,Car big,0.0481,Carex Bigelowii
2014,F10,3,7,Car big,0.1026,Carex Bigelowii
2014,F10,3,8,Car big,0.0194,Carex Bigelowii
2015,CT,1,1,Car big,0.0088,Carex Bigelowii
2015,CT,1,2,Car big,0.0268,Carex Bigelowii
2015,CT,1,3,Car big,0.087,Carex Bigelowii
2015,CT,1,4,Car big,0.0325,Carex Bigelowii
2015,CT,1,5,Car big,0.0342,Carex Bigelowii
2015,F2,1,1,Car big,0.0315,Carex Bigelowii
2015,F2,1,2,Car big,0.0133,Carex Bigelowii
2015,F2,1,3,Car big,0.0274,Carex Bigelowii
2015,F2,1,4,Car big,0.0136,Carex Bigelowii
2015,F2,1,5,Car big,0.0342,Carex Bigelowii
2015,F5,1,1,Car big,0.0458,Carex Bigelowii
2015,F5,1,2,Car big,0.1818,Carex Bigelowii
2015,F5,1,3,Car big,0.0145,Carex Bigelowii
2015,F5,1,4,Car big,0.0721,Carex Bigelowii
2015,F5,1,5,Car big,0.0083,Carex Bigelowii
2015,F10,1,3,Car big,0.0074,Carex Bigelowii
2015,CT,2,1,Car big,0.0131,Carex Bigelowii
2015,CT,2,2,Car big,0.227,Carex Bigelowii
2015,CT,2,3,Car big,0.1987,Carex Bigelowii
2015,CT,2,4,Car big,0.129,Carex Bigelowii
2015,CT,2,5,Car big,0.0187,Carex Bigelowii
2015,F2,2,1,Car big,0.0373,Carex Bigelowii
2015,F2,2,2,Car big,0.012,Carex Bigelowii
2015,F2,2,3,Car big,0.0366,Carex Bigelowii
2015,F2,2,4,Car big,0.0172,Carex Bigelowii
2015,F2,2,5,Car big,0.008,Carex Bigelowii
2015,F5,2,1,Car big,0.0637,Carex Bigelowii
2015,F5,2,2,Car big,0.0328,Carex Bigelowii
2015,F5,2,3,Car big,0.055,Carex Bigelowii
2015,F5,2,4,Car big,0.0719,Carex Bigelowii
2015,F5,2,5,Car big,0.0159,Carex Bigelowii
2015,F10,2,1,Car big,0.0157,Carex Bigelowii
2015,F10,2,2,Car big,0.028,Carex Bigelowii
2015,CT,3,1,Car big,0.0469,Carex Bigelowii
2015,CT,3,2,Car big,0.0108,Carex Bigelowii
2015,CT,3,3,Car big,0.0331,Carex Bigelowii
2015,CT,3,4,Car big,0.1026,Carex Bigelowii
2015,CT,3,5,Car big,0.0842,Carex Bigelowii
2015,F2,3,1,Car big,0.0078,Carex Bigelowii
2015,F2,3,2,Car big,0.0331,Carex Bigelowii
2015,F2,3,3,Car big,0.0083,Carex Bigelowii
2015,F2,3,4,Car big,0.1639,Carex Bigelowii
2015,F2,3,5,Car big,0.1,Carex Bigelowii
2015,F5,3,1,Car big,0.0115,Carex Bigelowii
2015,F5,3,2,Car big,0.0077,Carex Bigelowii
2015,F5,3,3,Car big,0.0174,Carex Bigelowii
2015,F5,3,4,Car big,0.0067,Carex Bigelowii
2015,F10,3,1,Car big,0.0245,Carex Bigelowii
2016,CT,1,1,Car big,0.0347,Carex Bigelowii
2016,CT,1,2,Car big,0.1,Carex Bigelowii
2016,CT,1,3,Car big,0.0129,Carex Bigelowii
2016,CT,1,4,Car big,0.0392,Carex Bigelowii
2016,CT,1,5,Car big,0.0667,Carex Bigelowii
2016,CT,1,6,Car big,0.0755,Carex Bigelowii
2016,CT,1,7,Car big,0.1304,Carex Bigelowii
2016,CT,1,8,Car big,0.0629,Carex Bigelowii
2016,F2,1,1,Car big,0.1455,Carex Bigelowii
2016,F2,1,2,Car big,0.1037,Carex Bigelowii
2016,F2,1,3,Car big,0.4615,Carex Bigelowii
2016,F2,1,4,Car big,0.1803,Carex Bigelowii
2016,F2,1,5,Car big,0.2174,Carex Bigelowii
2016,F2,1,6,Car big,0.1168,Carex Bigelowii
2016,F2,1,7,Car big,0.3544,Carex Bigelowii
2016,F2,1,8,Car big,0.0792,Carex Bigelowii
2016,F5,1,1,Car big,0.093,Carex Bigelowii
2016,F5,1,2,Car big,0.0455,Carex Bigelowii
2016,F5,1,3,Car big,0.1,Carex Bigelowii
2016,F5,1,4,Car big,0.032,Carex Bigelowii
2016,F5,1,5,Car big,0.0435,Carex Bigelowii
2016,F5,1,6,Car big,0.0154,Carex Bigelowii
2016,F5,1,7,Car big,0.1026,Carex Bigelowii
2016,F5,1,8,Car big,0.0787,Carex Bigelowii
2016,F10,1,1,Car big,0.0165,Carex Bigelowii
2016,F10,1,2,Car big,0.4762,Carex Bigelowii
2016,F10,1,3,Car big,0.2903,Carex Bigelowii
2016,F10,1,4,Car big,0.0278,Carex Bigelowii
2016,F10,1,5,Car big,0.0379,Carex Bigelowii
2016,F10,1,6,Car big,0.1778,Carex Bigelowii
2016,F10,1,7,Car big,0.0469,Carex Bigelowii
2016,CT,2,1,Car big,0.0328,Carex Bigelowii
2016,CT,2,2,Car big,0.0816,Carex Bigelowii
2016,CT,2,3,Car big,0.1364,Carex Bigelowii
2016,CT,2,4,Car big,0.0233,Carex Bigelowii
2016,CT,2,5,Car big,0.0081,Carex Bigelowii
2016,CT,2,6,Car big,0.0111,Carex Bigelowii
2016,F2,2,1,Car big,0.0545,Carex Bigelowii
2016,F2,2,2,Car big,0.0404,Carex Bigelowii
2016,F2,2,3,Car big,0.0224,Carex Bigelowii
2016,F2,2,4,Car big,0.0253,Carex Bigelowii
2016,F2,2,5,Car big,0.0522,Carex Bigelowii
2016,F2,2,6,Car big,0.0513,Carex Bigelowii
2016,F2,2,7,Car big,0.0488,Carex Bigelowii
2016,F2,2,8,Car big,0.012,Carex Bigelowii
2016,F5,2,1,Car big,0.0659,Carex Bigelowii
2016,F5,2,2,Car big,0.1277,Carex Bigelowii
2016,F5,2,3,Car big,0.044,Carex Bigelowii
2016,F5,2,4,Car big,0.1304,Carex Bigelowii
2016,F5,2,5,Car big,0.1235,Carex Bigelowii
2016,F5,2,6,Car big,0.0635,Carex Bigelowii
2016,F5,2,7,Car big,0.0202,Carex Bigelowii
2016,F5,2,8,Car big,0.0103,Carex Bigelowii
2016,F10,2,1,Car big,0.0504,Carex Bigelowii
2016,F10,2,2,Car big,0.0208,Carex Bigelowii
2016,CT,3,1,Car big,0.1353,Carex Bigelowii
2016,CT,3,2,Car big,0.2105,Carex Bigelowii
2016,CT,3,3,Car big,0.1441,Carex Bigelowii
2016,CT,3,4,Car big,0.2192,Carex Bigelowii
2016,CT,3,5,Car big,0.144,Carex Bigelowii
2016,CT,3,6,Car big,0.2162,Carex Bigelowii
2016,CT,3,7,Car big,0.0265,Carex Bigelowii
2016,CT,3,8,Car big,0.0227,Carex Bigelowii
2016,F2,3,1,Car big,0.0403,Carex Bigelowii
2016,F2,3,2,Car big,0.1798,Carex Bigelowii
2016,F2,3,3,Car big,0.0278,Carex Bigelowii
2016,F2,3,4,Car big,0.0488,Carex Bigelowii
2016,F2,3,5,Car big,0.0244,Carex Bigelowii
2016,F2,3,6,Car big,0.0889,Carex Bigelowii
2016,F2,3,7,Car big,0.0234,Carex Bigelowii
2016,F2,3,8,Car big,0.0941,Carex Bigelowii
2016,F5,3,1,Car big,0.0357,Carex Bigelowii
2016,F5,3,4,Car big,0.1277,Carex Bigelowii
2016,F5,3,6,Car big,0.0385,Carex Bigelowii
2016,F5,3,7,Car big,0.0583,Carex Bigelowii
2016,F5,3,8,Car big,0.0152,Carex Bigelowii
2016,F10,3,4,Car big,0.0187,Carex Bigelowii
2017,CT,1,1,Car big,0.03030303,Carex Bigelowii
2017,CT,1,2,Car big,0.034482759,Carex Bigelowii
2017,CT,1,3,Car big,0.077922078,Carex Bigelowii
2017,CT,1,4,Car big,0.057377049,Carex Bigelowii
2017,CT,1,5,Car big,0.047244094,Carex Bigelowii
2017,CT,1,6,Car big,0.025210084,Carex Bigelowii
2017,CT,1,7,Car big,0.022346369,Carex Bigelowii
2017,CT,1,8,Car big,0.017094017,Carex Bigelowii
2017,F5,1,1,Car big,0.030150754,Carex Bigelowii
2017,F5,1,2,Car big,0.045714286,Carex Bigelowii
2017,F5,1,3,Car big,0.052401747,Carex Bigelowii
2017,F5,1,4,Car big,0.016,Carex Bigelowii
2017,F5,1,5,Car big,0.017316017,Carex Bigelowii
2017,F5,1,6,Car big,0.029850746,Carex Bigelowii
2017,F5,1,8,Car big,0.010362694,Carex Bigelowii
2017,CT,2,1,Car big,0.030927835,Carex Bigelowii
2017,CT,2,2,Car big,0.081081081,Carex Bigelowii
2017,CT,2,3,Car big,0.051282051,Carex Bigelowii
2017,CT,2,4,Car big,0.064516129,Carex Bigelowii
2017,CT,2,5,Car big,0.051546392,Carex Bigelowii
2017,CT,2,6,Car big,0.17721519,Carex Bigelowii
2017,CT,2,7,Car big,0.161434978,Carex Bigelowii
2017,CT,2,8,Car big,0.05,Carex Bigelowii
2017,F2,2,1,Car big,0.032786885,Carex Bigelowii
2017,F2,2,2,Car big,0.026548673,Carex Bigelowii
2017,F2,2,3,Car big,0.038461538,Carex Bigelowii
2017,F2,2,4,Car big,0.052631579,Carex Bigelowii
2017,F2,2,5,Car big,0.052287582,Carex Bigelowii
2017,F2,2,6,Car big,0.047169811,Carex Bigelowii
2017,F2,2,7,Car big,0.028169014,Carex Bigelowii
2017,F2,2,8,Car big,0.097222222,Carex Bigelowii
2017,F5,2,1,Car big,0.013333333,Carex Bigelowii
2017,F5,2,2,Car big,0.018348624,Carex Bigelowii
2017,F5,2,3,Car big,0.02,Carex Bigelowii
2017,F5,2,4,Car big,0.017857143,Carex Bigelowii
2017,F5,2,5,Car big,0.044692737,Carex Bigelowii
2017,F5,2,6,Car big,0.111111111,Carex Bigelowii
2017,F5,2,7,Car big,0.073298429,Carex Bigelowii
2017,F5,2,8,Car big,0.128205128,Carex Bigelowii
2017,F10,2,3,Car big,0.022988506,Carex Bigelowii
2017,F10,2,4,Car big,0.06557377,Carex Bigelowii
2017,F10,2,5,Car big,0.008928571,Carex Bigelowii
2017,F10,2,7,Car big,0.01459854,Carex Bigelowii
2017,CT,3,1,Car big,0.034090909,Carex Bigelowii
2017,CT,3,2,Car big,0.089552239,Carex Bigelowii
2017,CT,3,3,Car big,0.082051282,Carex Bigelowii
2017,CT,3,4,Car big,0.125,Carex Bigelowii
2017,CT,3,5,Car big,0.227979275,Carex Bigelowii
2017,CT,3,6,Car big,0.175,Carex Bigelowii
2017,CT,3,7,Car big,0.185185185,Carex Bigelowii
2017,CT,3,8,Car big,0.204379562,Carex Bigelowii
2017,F2,3,1,Car big,0.135135135,Carex Bigelowii
2017,F2,3,2,Car big,0.060606061,Carex Bigelowii
2017,F2,3,3,Car big,0.099378882,Carex Bigelowii
2017,F2,3,4,Car big,0.056603774,Carex Bigelowii
2017,F2,3,5,Car big,0.136752137,Carex Bigelowii
2017,F2,3,6,Car big,0.006493506,Carex Bigelowii
2017,F2,3,7,Car big,0.029850746,Carex Bigelowii
2017,F2,3,8,Car big,0.01980198,Carex Bigelowii
2017,F5,3,4,Car big,0.057142857,Carex Bigelowii
2017,F5,3,7,Car big,0.014925373,Carex Bigelowii
2017,F5,3,8,Car big,0.032520325,Carex Bigelowii
2017,F10,3,6,Car big,0.020618557,Carex Bigelowii
2018,CT,1,1,Car big,0.023076923,Carex Bigelowii
2018,CT,1,2,Car big,0.056451613,Carex Bigelowii
2018,CT,1,3,Car big,0.045801527,Carex Bigelowii
2018,CT,1,4,Car big,0.035460993,Carex Bigelowii
2018,CT,1,5,Car big,0.021126761,Carex Bigelowii
2018,CT,1,6,Car big,0.034188034,Carex Bigelowii
2018,CT,1,7,Car big,0.022058824,Carex Bigelowii
2018,CT,1,8,Car big,0.025641026,Carex Bigelowii
2018,F2,1,1,Car big,0.086330935,Carex Bigelowii
2018,F2,1,2,Car big,0.051282051,Carex Bigelowii
2018,F2,1,3,Car big,0.115384615,Carex Bigelowii
2018,F2,1,4,Car big,0.026785714,Carex Bigelowii
2018,F2,1,5,Car big,0.048780488,Carex Bigelowii
2018,F2,1,6,Car big,0.067164179,Carex Bigelowii
2018,F2,1,7,Car big,0.034188034,Carex Bigelowii
2018,F2,1,8,Car big,0.06,Carex Bigelowii
2018,F5,1,1,Car big,0.009433962,Carex Bigelowii
2018,F5,1,2,Car big,0.058139535,Carex Bigelowii
2018,F5,1,3,Car big,0.03539823,Carex Bigelowii
2018,F5,1,4,Car big,0.01010101,Carex Bigelowii
2018,F5,1,5,Car big,0.02970297,Carex Bigelowii
2018,F5,1,6,Car big,0.018518519,Carex Bigelowii
2018,F10,1,4,Car big,0.020408163,Carex Bigelowii
2018,CT,2,1,Car big,0.069767442,Carex Bigelowii
2018,CT,2,2,Car big,0.041666667,Carex Bigelowii
2018,CT,2,3,Car big,0.058064516,Carex Bigelowii
2018,CT,2,4,Car big,0.063291139,Carex Bigelowii
2018,CT,2,5,Car big,0.086580087,Carex Bigelowii
2018,CT,2,6,Car big,0.118181818,Carex Bigelowii
2018,CT,2,7,Car big,0.104895105,Carex Bigelowii
2018,CT,2,8,Car big,0.196491228,Carex Bigelowii
2018,F2,2,1,Car big,0.034965035,Carex Bigelowii
2018,F2,2,2,Car big,0.032520325,Carex Bigelowii
2018,F2,2,3,Car big,0.096590909,Carex Bigelowii
2018,F2,2,4,Car big,0.020979021,Carex Bigelowii
2018,F2,2,5,Car big,0.05,Carex Bigelowii
2018,F2,2,6,Car big,0.038709677,Carex Bigelowii
2018,F2,2,7,Car big,0.036900369,Carex Bigelowii
2018,F2,2,8,Car big,0.156424581,Carex Bigelowii
2018,F5,2,2,Car big,0.025316456,Carex Bigelowii
2018,F5,2,3,Car big,0.100775194,Carex Bigelowii
2018,F5,2,5,Car big,0.018348624,Carex Bigelowii
2018,F5,2,6,Car big,0.161764706,Carex Bigelowii
2018,F5,2,7,Car big,0.041666667,Carex Bigelowii
2018,F5,2,8,Car big,0.064516129,Carex Bigelowii
2018,CT,3,1,Car big,0.045714286,Carex Bigelowii
2018,CT,3,2,Car big,0.060913706,Carex Bigelowii
2018,CT,3,3,Car big,0.056338028,Carex Bigelowii
2018,CT,3,4,Car big,0.045714286,Carex Bigelowii
2018,CT,3,5,Car big,0.130653266,Carex Bigelowii
2018,CT,3,6,Car big,0.130177515,Carex Bigelowii
2018,CT,3,7,Car big,0.062176166,Carex Bigelowii
2018,CT,3,8,Car big,0.111111111,Carex Bigelowii
